greenhouseDataId,ownedGreenhouse,airTemperature,humidity,ec,ph,ppm,volumeWaterTank,countWaterFlow,createdAt,updatedAt
224,1,32.59493800366234,47.47,2.44,6.12,613.64,108.91,71.0,2024-01-09 14:24:00,2024-01-09 14:24:00
225,1,31.447847624806798,57.75,2.38,6.48,700.34,147.8,44.0,2024-01-09 19:12:00,2024-01-09 19:12:00
226,1,28.49462437974122,54.7,2.42,5.6,389.34,167.45,33.0,2024-01-10 00:00:00,2024-01-10 00:00:00
227,1,30.377363873666727,58.11,1.86,6.08,792.2,98.07,34.0,2024-01-10 04:48:00,2024-01-10 04:48:00
228,1,34.51137219063323,64.14,2.04,6.36,659.2,186.7,29.0,2024-01-10 09:36:00,2024-01-10 09:36:00
229,1,30.208129149892383,39.85,1.76,6.26,659.97,122.69,60.0,2024-01-10 14:24:00,2024-01-10 14:24:00
230,1,34.09218887053874,30.36,2.07,5.6,470.17,89.3,92.0,2024-01-10 19:12:00,2024-01-10 19:12:00
231,1,31.357212632887048,84.8,1.87,5.62,557.64,136.77,82.0,2024-01-10 00:00:00,2024-01-10 00:00:00
232,1,29.355473980314844,53.54,1.51,6.48,722.44,89.82,34.0,2024-01-10 04:48:00,2024-01-10 04:48:00
233,1,28.45535722912158,76.55,1.58,5.92,640.71,116.42,83.0,2024-01-10 09:36:00,2024-01-10 09:36:00
234,1,30.16573508499461,34.9,1.71,6.54,451.03,79.38,25.0,2024-01-10 14:24:00,2024-01-10 14:24:00
235,1,33.9105597455742,66.37,2.19,5.57,345.34,165.44,94.0,2024-01-10 19:12:00,2024-01-10 19:12:00
236,1,29.065466020135776,76.87,1.25,6.73,373.54,83.78,95.0,2024-01-10 00:00:00,2024-01-10 00:00:00
237,1,32.331311245986214,35.1,1.99,6.13,568.54,195.39,91.0,2024-01-10 04:48:00,2024-01-10 04:48:00
238,1,29.507335405029497,56.24,2.05,5.56,739.99,64.19,100.0,2024-01-10 09:36:00,2024-01-10 09:36:00
239,1,32.924683279451,48.19,1.51,5.75,727.25,99.07,15.0,2024-01-10 14:24:00,2024-01-10 14:24:00
240,1,32.65451040020386,80.81,1.25,6.82,317.47,171.7,65.0,2024-01-10 19:12:00,2024-01-10 19:12:00
241,1,30.006828568445897,40.44,2.34,6.93,450.53,133.43,78.0,2024-01-10 00:00:00,2024-01-10 00:00:00
242,1,32.659429233085106,86.65,2.44,6.97,777.03,73.89,95.0,2024-01-10 04:48:00,2024-01-10 04:48:00
243,1,32.519936885411234,62.75,2.47,6.11,714.11,106.29,78.0,2024-01-10 09:36:00,2024-01-10 09:36:00
244,1,32.30967885404876,55.75,2.46,5.82,717.99,164.08,95.0,2024-01-10 14:24:00,2024-01-10 14:24:00
245,1,29.818483806564462,60.66,1.64,5.74,424.86,181.37,100.0,2024-01-10 19:12:00,2024-01-10 19:12:00
246,1,28.14211055827212,43.94,1.81,5.84,439.51,101.67,41.0,2024-01-10 00:00:00,2024-01-10 00:00:00
247,1,33.2613566589501,41.04,1.26,6.8,689.07,155.6,72.0,2024-01-10 04:48:00,2024-01-10 04:48:00
248,1,31.514631549398864,65.83,1.55,6.6,466.52,152.9,89.0,2024-01-10 09:36:00,2024-01-10 09:36:00
249,1,29.02237311162318,76.53,1.64,6.42,640.57,104.04,26.0,2024-01-10 14:24:00,2024-01-10 14:24:00
250,1,32.80742835712323,72.44,2.49,6.71,679.66,151.79,40.0,2024-01-10 19:12:00,2024-01-10 19:12:00
251,1,33.21792556484616,51.91,1.78,5.7,368.51,157.3,82.0,2024-01-11 00:00:00,2024-01-11 00:00:00
252,1,32.0559508229051,58.53,1.79,6.49,744.85,186.22,28.0,2024-01-11 04:48:00,2024-01-11 04:48:00
253,1,31.531908623782126,75.94,2.15,6.67,751.72,136.61,51.0,2024-01-11 09:36:00,2024-01-11 09:36:00
254,1,33.98246339804548,81.92,2.37,6.53,618.83,53.74,63.0,2024-01-11 14:24:00,2024-01-11 14:24:00
255,1,31.95929190754301,49.7,2.39,6.44,735.74,135.74,36.0,2024-01-11 19:12:00,2024-01-11 19:12:00
256,1,33.50758052728665,69.9,1.94,6.03,541.54,138.57,37.0,2024-01-11 00:00:00,2024-01-11 00:00:00
257,1,31.77926637348861,71.12,1.25,5.97,409.1,193.64,56.0,2024-01-11 04:48:00,2024-01-11 04:48:00
258,1,31.532370959719714,58.17,1.53,6.73,663.11,186.1,60.0,2024-01-11 09:36:00,2024-01-11 09:36:00
259,1,31.144895115422646,63.52,1.51,6.92,308.21,153.55,87.0,2024-01-11 14:24:00,2024-01-11 14:24:00
260,1,34.558510083847565,80.89,1.98,6.52,386.84,148.53,19.0,2024-01-11 19:12:00,2024-01-11 19:12:00
261,1,32.60091556601928,77.16,1.4,6.86,729.24,70.42,55.0,2024-01-11 00:00:00,2024-01-11 00:00:00
262,1,33.159899749922175,81.89,2.46,6.77,702.33,186.76,83.0,2024-01-11 04:48:00,2024-01-11 04:48:00
263,1,29.071040577447423,36.2,1.26,6.27,642.75,132.52,92.0,2024-01-11 09:36:00,2024-01-11 09:36:00
264,1,32.80389137337424,34.67,1.98,6.73,608.26,195.26,15.0,2024-01-11 14:24:00,2024-01-11 14:24:00
265,1,29.956313938035983,66.03,1.22,6.2,361.16,190.29,64.0,2024-01-11 19:12:00,2024-01-11 19:12:00
266,1,30.24092339138106,82.43,1.32,5.65,760.59,178.76,28.0,2024-01-11 00:00:00,2024-01-11 00:00:00
267,1,32.90636646220941,50.44,1.86,6.29,604.23,135.54,77.0,2024-01-11 04:48:00,2024-01-11 04:48:00
268,1,31.96622711543549,63.82,1.43,6.91,591.08,199.29,49.0,2024-01-11 09:36:00,2024-01-11 09:36:00
269,1,30.162347358036655,78.6,1.88,6.37,354.18,53.02,18.0,2024-01-11 14:24:00,2024-01-11 14:24:00
270,1,34.99004588256837,68.91,1.44,6.52,363.91,102.96,38.0,2024-01-11 19:12:00,2024-01-11 19:12:00
271,1,28.014032576449857,61.45,1.72,5.6,436.26,88.86,83.0,2024-01-11 00:00:00,2024-01-11 00:00:00
272,1,34.319608872837975,30.5,1.65,6.54,542.17,164.13,73.0,2024-01-11 04:48:00,2024-01-11 04:48:00
273,1,32.30507149185827,46.93,1.21,6.84,761.29,156.58,19.0,2024-01-11 09:36:00,2024-01-11 09:36:00
274,1,30.891676861536002,87.78,2.48,6.54,676.04,64.57,20.0,2024-01-11 14:24:00,2024-01-11 14:24:00
275,1,32.74439897951053,80.51,1.88,6.55,708.14,133.38,97.0,2024-01-11 19:12:00,2024-01-11 19:12:00
276,1,31.682588443745836,70.83,2.41,6.62,331.59,182.1,56.0,2024-01-12 00:00:00,2024-01-12 00:00:00
277,1,28.3878037525554,40.98,2.15,6.11,598.61,60.88,30.0,2024-01-12 04:48:00,2024-01-12 04:48:00
278,1,29.54089537974964,86.6,1.83,6.66,436.65,92.4,91.0,2024-01-12 09:36:00,2024-01-12 09:36:00
279,1,28.537609539323274,48.87,2.49,6.66,516.41,190.91,42.0,2024-01-12 14:24:00,2024-01-12 14:24:00
280,1,34.1096962068207,85.78,1.53,6.64,669.74,120.87,94.0,2024-01-12 19:12:00,2024-01-12 19:12:00
281,1,29.191975156096888,63.91,2.22,5.77,410.73,118.1,95.0,2024-01-12 00:00:00,2024-01-12 00:00:00
282,1,34.11039888056366,84.69,2.18,6.27,690.91,72.61,45.0,2024-01-12 04:48:00,2024-01-12 04:48:00
283,1,32.90881486038256,51.42,1.91,6.4,489.16,178.52,82.0,2024-01-12 09:36:00,2024-01-12 09:36:00
284,1,30.583934140961023,71.12,1.88,5.75,762.17,196.47,13.0,2024-01-12 14:24:00,2024-01-12 14:24:00
285,1,30.598452965611937,74.89,2.38,6.5,764.47,189.63,58.0,2024-01-12 19:12:00,2024-01-12 19:12:00
286,1,30.091152803387264,64.37,1.7,5.99,689.58,90.15,90.0,2024-01-12 00:00:00,2024-01-12 00:00:00
287,1,29.245321818549225,68.63,2.24,5.79,649.48,135.38,23.0,2024-01-12 04:48:00,2024-01-12 04:48:00
288,1,30.90840653001788,83.26,1.7,5.82,782.9,102.01,15.0,2024-01-12 09:36:00,2024-01-12 09:36:00
289,1,34.21658871954144,76.63,2.07,6.61,501.4,155.47,35.0,2024-01-12 14:24:00,2024-01-12 14:24:00
290,1,34.537861711316495,76.19,1.69,5.96,411.74,67.32,56.0,2024-01-12 19:12:00,2024-01-12 19:12:00
291,1,32.37497815286408,86.62,1.34,6.9,749.77,133.55,62.0,2024-01-12 00:00:00,2024-01-12 00:00:00
292,1,34.755360479387186,37.35,2.4,5.7,619.81,135.53,81.0,2024-01-12 04:48:00,2024-01-12 04:48:00
293,1,28.681289882531896,57.38,1.76,6.11,395.76,175.8,84.0,2024-01-12 09:36:00,2024-01-12 09:36:00
294,1,30.629248676766696,87.27,1.26,5.93,419.05,186.47,82.0,2024-01-12 14:24:00,2024-01-12 14:24:00
295,1,30.920362397164737,36.8,2.12,6.8,553.72,94.35,93.0,2024-01-12 19:12:00,2024-01-12 19:12:00
296,1,34.90650761232453,67.77,1.74,6.69,703.9,156.08,55.0,2024-01-12 00:00:00,2024-01-12 00:00:00
297,1,30.927932898042297,32.59,2.16,6.57,579.37,65.24,21.0,2024-01-12 04:48:00,2024-01-12 04:48:00
298,1,30.14934971236213,67.25,2.49,5.81,364.13,176.32,67.0,2024-01-12 09:36:00,2024-01-12 09:36:00
299,1,28.690179807765404,42.47,1.76,5.67,319.17,188.81,38.0,2024-01-12 14:24:00,2024-01-12 14:24:00
300,1,32.81400407796767,39.48,1.51,5.95,751.92,197.6,30.0,2024-01-12 19:12:00,2024-01-12 19:12:00
301,1,34.24226521661651,30.38,2.45,6.26,658.59,154.51,23.0,2024-01-13 00:00:00,2024-01-13 00:00:00
302,1,32.55799456085687,43.75,1.28,5.71,545.96,92.76,20.0,2024-01-13 04:48:00,2024-01-13 04:48:00
303,1,32.3810086110566,38.55,2.4,5.93,671.99,166.03,39.0,2024-01-13 09:36:00,2024-01-13 09:36:00
304,1,32.64776229092342,78.13,2.2,6.38,768.75,72.77,59.0,2024-01-13 14:24:00,2024-01-13 14:24:00
305,1,28.44907862330841,70.91,2.22,5.78,476.56,199.47,44.0,2024-01-13 19:12:00,2024-01-13 19:12:00
306,1,34.32011640130423,83.11,1.76,5.95,386.65,123.0,11.0,2024-01-13 00:00:00,2024-01-13 00:00:00
307,1,31.37564867535452,83.54,1.42,5.75,643.69,124.86,36.0,2024-01-13 04:48:00,2024-01-13 04:48:00
308,1,33.2060179585191,73.63,2.1,6.75,675.84,184.84,23.0,2024-01-13 09:36:00,2024-01-13 09:36:00
309,1,33.08857051994851,75.87,2.28,5.7,484.09,94.81,46.0,2024-01-13 14:24:00,2024-01-13 14:24:00
310,1,32.69960765734164,79.97,1.54,6.37,654.35,147.36,48.0,2024-01-13 19:12:00,2024-01-13 19:12:00
311,1,31.39526372535284,72.12,1.32,6.73,559.24,118.11,58.0,2024-01-13 00:00:00,2024-01-13 00:00:00
312,1,29.242321021317718,85.17,1.95,6.88,468.0,195.0,76.0,2024-01-13 04:48:00,2024-01-13 04:48:00
313,1,32.27285282147213,39.34,2.39,6.24,551.76,99.43,44.0,2024-01-13 09:36:00,2024-01-13 09:36:00
314,1,28.501075364756066,38.37,1.81,6.05,630.65,74.77,45.0,2024-01-13 14:24:00,2024-01-13 14:24:00
315,1,33.23168534621912,89.61,2.27,5.67,727.7,193.33,14.0,2024-01-13 19:12:00,2024-01-13 19:12:00
316,1,30.271249341523344,67.02,2.0,6.88,525.64,176.38,54.0,2024-01-13 00:00:00,2024-01-13 00:00:00
317,1,29.94171477843539,76.59,1.89,6.59,433.84,129.03,17.0,2024-01-13 04:48:00,2024-01-13 04:48:00
318,1,29.072650033619176,71.83,2.11,6.85,509.96,99.71,75.0,2024-01-13 09:36:00,2024-01-13 09:36:00
319,1,34.71017719099955,46.12,1.47,6.24,660.03,125.19,31.0,2024-01-13 14:24:00,2024-01-13 14:24:00
320,1,32.17888871157025,35.57,1.62,6.8,460.35,60.64,86.0,2024-01-13 19:12:00,2024-01-13 19:12:00
321,1,29.22803179051169,62.68,1.76,5.93,752.63,195.19,41.0,2024-01-13 00:00:00,2024-01-13 00:00:00
322,1,34.167512669261775,34.35,2.21,6.56,618.87,67.78,36.0,2024-01-13 04:48:00,2024-01-13 04:48:00
323,1,29.94089685953197,88.69,2.25,6.24,415.81,122.4,67.0,2024-01-13 09:36:00,2024-01-13 09:36:00
324,1,32.713434058302774,38.23,1.92,5.76,514.97,112.22,35.0,2024-01-13 14:24:00,2024-01-13 14:24:00
325,1,34.26889161546513,39.47,2.23,5.85,785.69,137.09,32.0,2024-01-13 19:12:00,2024-01-13 19:12:00
326,1,32.04893939354861,49.51,1.97,6.61,627.12,156.34,87.0,2024-01-14 00:00:00,2024-01-14 00:00:00
327,1,30.793086787420016,31.58,1.62,5.76,405.57,72.48,20.0,2024-01-14 04:48:00,2024-01-14 04:48:00
328,1,33.895827091967185,51.32,1.62,6.96,479.27,72.65,87.0,2024-01-14 09:36:00,2024-01-14 09:36:00
329,1,32.39336903289568,75.26,2.16,6.8,777.24,150.41,42.0,2024-01-14 14:24:00,2024-01-14 14:24:00
330,1,30.45441163765969,54.64,2.39,6.88,643.19,176.54,60.0,2024-01-14 19:12:00,2024-01-14 19:12:00
331,1,34.01063810181679,40.59,2.26,6.83,504.93,50.9,76.0,2024-01-14 00:00:00,2024-01-14 00:00:00
332,1,28.325249706000392,44.68,1.63,6.98,760.81,94.72,98.0,2024-01-14 04:48:00,2024-01-14 04:48:00
333,1,33.81705685974358,85.98,2.39,5.69,387.82,114.91,85.0,2024-01-14 09:36:00,2024-01-14 09:36:00
334,1,28.070276742545378,88.23,1.88,5.87,370.6,118.03,67.0,2024-01-14 14:24:00,2024-01-14 14:24:00
335,1,29.767688845389962,75.71,1.91,6.17,478.17,137.35,14.0,2024-01-14 19:12:00,2024-01-14 19:12:00
336,1,28.35217848708922,46.27,2.45,6.49,665.61,135.88,38.0,2024-01-14 00:00:00,2024-01-14 00:00:00
337,1,33.49906209288385,79.47,1.53,6.0,605.84,155.71,41.0,2024-01-14 04:48:00,2024-01-14 04:48:00
338,1,29.919185191586138,48.91,1.38,6.38,703.32,88.7,11.0,2024-01-14 09:36:00,2024-01-14 09:36:00
339,1,34.48197277762448,71.03,1.69,6.51,452.57,158.11,40.0,2024-01-14 14:24:00,2024-01-14 14:24:00
340,1,33.962807747407986,46.7,2.15,6.65,681.96,54.48,74.0,2024-01-14 19:12:00,2024-01-14 19:12:00
341,1,29.29600406234417,75.08,2.04,6.81,520.3,135.26,81.0,2024-01-14 00:00:00,2024-01-14 00:00:00
342,1,32.33035415286915,74.45,1.21,6.61,409.51,149.26,86.0,2024-01-14 04:48:00,2024-01-14 04:48:00
343,1,32.69347430142537,32.16,1.3,6.27,516.49,128.51,62.0,2024-01-14 09:36:00,2024-01-14 09:36:00
344,1,30.386101828800797,68.74,1.93,6.47,516.96,129.47,96.0,2024-01-14 14:24:00,2024-01-14 14:24:00
345,1,30.80025132931716,58.99,1.91,6.39,781.88,108.79,87.0,2024-01-14 19:12:00,2024-01-14 19:12:00
346,1,30.678311045920676,79.52,1.21,6.26,594.0,185.55,24.0,2024-01-14 00:00:00,2024-01-14 00:00:00
347,1,29.572915107384187,55.24,1.21,6.89,517.25,93.86,42.0,2024-01-14 04:48:00,2024-01-14 04:48:00
348,1,33.5806324601757,45.02,1.84,5.76,377.24,89.52,49.0,2024-01-14 09:36:00,2024-01-14 09:36:00
349,1,30.14542615023198,80.92,2.1,6.8,300.82,198.82,22.0,2024-01-14 14:24:00,2024-01-14 14:24:00
350,1,29.20301996359271,40.71,1.96,6.15,518.37,69.71,10.0,2024-01-14 19:12:00,2024-01-14 19:12:00
351,1,30.290735590964402,74.45,2.47,5.81,605.72,73.04,92.0,2024-01-15 00:00:00,2024-01-15 00:00:00
352,1,28.064176084046824,39.65,2.15,6.13,545.69,51.14,62.0,2024-01-15 04:48:00,2024-01-15 04:48:00
353,1,30.70396457502796,50.9,2.28,6.46,690.73,154.08,66.0,2024-01-15 09:36:00,2024-01-15 09:36:00
354,1,29.502296883315648,40.32,1.37,5.76,469.37,65.17,41.0,2024-01-15 14:24:00,2024-01-15 14:24:00
355,1,34.66671309305884,43.7,2.2,5.7,734.93,166.77,22.0,2024-01-15 19:12:00,2024-01-15 19:12:00
356,1,28.815702557330376,44.16,2.32,6.35,300.88,108.46,44.0,2024-01-15 00:00:00,2024-01-15 00:00:00
357,1,30.00888935388797,71.24,2.22,5.67,667.42,95.96,19.0,2024-01-15 04:48:00,2024-01-15 04:48:00
358,1,33.67149340250523,46.27,1.2,6.76,690.34,102.05,10.0,2024-01-15 09:36:00,2024-01-15 09:36:00
359,1,31.46969333793973,44.14,2.01,5.56,536.79,75.7,92.0,2024-01-15 14:24:00,2024-01-15 14:24:00
360,1,32.52636313309279,65.73,1.28,6.57,665.93,136.23,51.0,2024-01-15 19:12:00,2024-01-15 19:12:00
361,1,33.52023045664224,76.1,2.48,6.95,364.12,148.79,77.0,2024-01-15 00:00:00,2024-01-15 00:00:00
362,1,29.07657923912089,30.88,2.26,6.71,324.56,184.15,33.0,2024-01-15 04:48:00,2024-01-15 04:48:00
363,1,30.50092206181246,65.31,1.47,6.93,558.32,185.72,93.0,2024-01-15 09:36:00,2024-01-15 09:36:00
364,1,34.97849618209789,50.35,1.65,5.54,672.45,143.77,91.0,2024-01-15 14:24:00,2024-01-15 14:24:00
365,1,31.37185766486821,54.59,1.67,6.8,680.39,130.04,66.0,2024-01-15 19:12:00,2024-01-15 19:12:00
366,1,29.365593232624132,42.28,2.46,6.6,592.86,178.85,40.0,2024-01-15 00:00:00,2024-01-15 00:00:00
367,1,33.921576488519236,33.73,1.82,6.43,671.55,166.17,39.0,2024-01-15 04:48:00,2024-01-15 04:48:00
368,1,33.72202316088076,59.74,1.85,6.99,755.18,107.74,100.0,2024-01-15 09:36:00,2024-01-15 09:36:00
369,1,29.992731056590607,81.83,1.69,6.87,386.6,144.52,14.0,2024-01-15 14:24:00,2024-01-15 14:24:00
370,1,28.067921318234333,67.93,1.21,6.65,670.93,89.66,56.0,2024-01-15 19:12:00,2024-01-15 19:12:00
371,1,30.134639521060308,31.75,2.4,6.38,681.02,193.17,38.0,2024-01-15 00:00:00,2024-01-15 00:00:00
372,1,29.308382474457353,60.94,2.17,6.6,696.36,102.91,74.0,2024-01-15 04:48:00,2024-01-15 04:48:00
373,1,31.83278273707458,32.87,2.37,6.03,628.5,60.48,65.0,2024-01-15 09:36:00,2024-01-15 09:36:00
374,1,30.85450282695682,49.19,1.2,6.62,587.48,96.76,91.0,2024-01-15 14:24:00,2024-01-15 14:24:00
375,1,30.67680802841415,48.97,1.73,6.72,644.73,130.14,93.0,2024-01-15 19:12:00,2024-01-15 19:12:00
376,1,32.55160101297912,37.69,1.62,6.56,737.5,135.19,27.0,2024-01-16 00:00:00,2024-01-16 00:00:00
377,1,34.62844125685346,55.95,1.98,6.82,607.6,147.37,80.0,2024-01-16 04:48:00,2024-01-16 04:48:00
378,1,34.80104850629531,76.88,1.68,6.92,377.0,151.88,16.0,2024-01-16 09:36:00,2024-01-16 09:36:00
379,1,30.692794237709883,54.27,2.22,5.68,698.9,132.84,46.0,2024-01-16 14:24:00,2024-01-16 14:24:00
380,1,28.151936056287287,65.43,1.32,6.36,537.32,121.95,81.0,2024-01-16 19:12:00,2024-01-16 19:12:00
381,1,32.67224265368183,69.02,1.77,6.5,498.42,149.28,65.0,2024-01-16 00:00:00,2024-01-16 00:00:00
382,1,30.18942764814768,64.56,2.4,6.5,404.77,103.43,25.0,2024-01-16 04:48:00,2024-01-16 04:48:00
383,1,28.06125738369543,79.47,1.73,6.23,635.48,168.86,30.0,2024-01-16 09:36:00,2024-01-16 09:36:00
384,1,34.255225581790576,38.82,1.61,6.57,380.87,150.21,22.0,2024-01-16 14:24:00,2024-01-16 14:24:00
385,1,33.43163958478854,42.95,2.42,5.87,576.25,97.58,48.0,2024-01-16 19:12:00,2024-01-16 19:12:00
386,1,32.25249466629745,37.4,1.31,6.03,461.9,149.54,64.0,2024-01-16 00:00:00,2024-01-16 00:00:00
387,1,34.355911000724014,88.32,2.46,6.0,444.56,92.41,87.0,2024-01-16 04:48:00,2024-01-16 04:48:00
388,1,30.41597433637372,66.22,2.29,6.51,759.78,167.57,69.0,2024-01-16 09:36:00,2024-01-16 09:36:00
389,1,28.494939358936882,38.29,2.28,6.54,547.64,58.13,15.0,2024-01-16 14:24:00,2024-01-16 14:24:00
390,1,29.654135614766385,52.34,2.49,6.03,466.93,150.94,53.0,2024-01-16 19:12:00,2024-01-16 19:12:00
391,1,34.078318228091064,34.3,1.7,6.26,406.34,198.51,15.0,2024-01-16 00:00:00,2024-01-16 00:00:00
392,1,32.96295158642687,77.18,1.65,6.71,672.38,170.67,84.0,2024-01-16 04:48:00,2024-01-16 04:48:00
393,1,28.38161034157353,50.07,2.21,6.44,543.16,51.16,86.0,2024-01-16 09:36:00,2024-01-16 09:36:00
394,1,33.32830032493149,67.34,1.27,6.27,722.76,158.51,56.0,2024-01-16 14:24:00,2024-01-16 14:24:00
395,1,30.02947468172877,88.36,2.2,6.77,337.76,149.75,29.0,2024-01-16 19:12:00,2024-01-16 19:12:00
396,1,32.496454253779746,58.25,1.24,6.52,493.9,54.12,36.0,2024-01-16 00:00:00,2024-01-16 00:00:00
397,1,33.468380088851866,57.1,2.18,6.42,666.67,69.37,69.0,2024-01-16 04:48:00,2024-01-16 04:48:00
398,1,30.455237894942787,66.13,2.31,5.84,432.61,50.82,74.0,2024-01-16 09:36:00,2024-01-16 09:36:00
399,1,34.34889592978034,57.87,2.18,5.88,500.59,136.88,19.0,2024-01-16 14:24:00,2024-01-16 14:24:00
400,1,31.49654885761334,36.76,1.62,6.02,448.21,52.26,97.0,2024-01-16 19:12:00,2024-01-16 19:12:00
401,1,29.589799058648673,40.98,1.4,6.32,366.73,146.02,22.0,2024-01-17 00:00:00,2024-01-17 00:00:00
402,1,32.321150057765124,88.53,2.09,6.35,658.38,64.17,65.0,2024-01-17 04:48:00,2024-01-17 04:48:00
403,1,33.19003727402702,89.63,2.4,6.92,420.78,80.17,43.0,2024-01-17 09:36:00,2024-01-17 09:36:00
404,1,30.40460988180642,76.13,2.31,6.62,322.04,63.67,73.0,2024-01-17 14:24:00,2024-01-17 14:24:00
405,1,30.010809035409043,75.94,1.25,6.99,656.46,85.33,53.0,2024-01-17 19:12:00,2024-01-17 19:12:00
406,1,34.4036465580438,30.24,1.31,5.68,763.34,85.36,94.0,2024-01-17 00:00:00,2024-01-17 00:00:00
407,1,32.98117043187655,66.56,1.68,5.76,667.02,104.54,63.0,2024-01-17 04:48:00,2024-01-17 04:48:00
408,1,30.911931125106996,78.46,2.35,6.12,539.23,58.37,84.0,2024-01-17 09:36:00,2024-01-17 09:36:00
409,1,30.61765441135423,85.15,2.37,6.43,743.25,123.53,47.0,2024-01-17 14:24:00,2024-01-17 14:24:00
410,1,30.154282857515167,52.84,2.43,6.58,690.65,88.7,85.0,2024-01-17 19:12:00,2024-01-17 19:12:00
411,1,31.057049818054928,84.93,1.77,5.56,356.93,70.64,91.0,2024-01-17 00:00:00,2024-01-17 00:00:00
412,1,30.22217592305422,56.69,2.33,6.67,772.56,186.9,44.0,2024-01-17 04:48:00,2024-01-17 04:48:00
413,1,33.66538922766028,83.55,1.52,6.2,416.2,109.62,100.0,2024-01-17 09:36:00,2024-01-17 09:36:00
414,1,30.77538114437396,89.33,1.79,5.92,743.74,175.55,62.0,2024-01-17 14:24:00,2024-01-17 14:24:00
415,1,30.832251190781736,87.58,1.49,5.93,672.4,180.47,87.0,2024-01-17 19:12:00,2024-01-17 19:12:00
416,1,33.074932928583166,82.7,1.78,5.71,379.24,175.41,59.0,2024-01-17 00:00:00,2024-01-17 00:00:00
417,1,31.790134402502815,62.54,1.85,5.68,595.18,91.08,45.0,2024-01-17 04:48:00,2024-01-17 04:48:00
418,1,33.120787492950726,84.38,1.27,5.78,481.02,64.29,54.0,2024-01-17 09:36:00,2024-01-17 09:36:00
419,1,29.977350823391934,44.62,1.9,6.34,771.78,156.31,92.0,2024-01-17 14:24:00,2024-01-17 14:24:00
420,1,31.212458939260827,47.0,1.41,5.81,321.72,92.35,100.0,2024-01-17 19:12:00,2024-01-17 19:12:00
421,1,29.505470662072455,37.38,1.4,6.64,308.65,165.25,32.0,2024-01-17 00:00:00,2024-01-17 00:00:00
422,1,30.159170049110536,35.07,2.48,6.55,597.06,106.12,11.0,2024-01-17 04:48:00,2024-01-17 04:48:00
423,1,28.554665284844322,47.33,1.26,5.54,745.81,174.82,54.0,2024-01-17 09:36:00,2024-01-17 09:36:00
424,1,33.89621037531634,88.18,1.93,6.59,339.53,151.59,31.0,2024-01-17 14:24:00,2024-01-17 14:24:00
425,1,31.731807916524087,54.15,2.5,6.13,568.22,170.18,78.0,2024-01-17 19:12:00,2024-01-17 19:12:00
426,1,33.13603797813393,82.31,1.85,6.72,488.37,51.05,69.0,2024-01-18 00:00:00,2024-01-18 00:00:00
427,1,30.20523916318209,79.53,1.54,5.5,711.22,128.57,77.0,2024-01-18 04:48:00,2024-01-18 04:48:00
428,1,30.34203611428124,57.44,2.01,5.97,600.87,152.15,57.0,2024-01-18 09:36:00,2024-01-18 09:36:00
429,1,33.624972357126914,52.03,1.26,6.03,776.69,50.48,11.0,2024-01-18 14:24:00,2024-01-18 14:24:00
430,1,32.259263923571396,49.64,1.77,5.56,649.53,96.81,43.0,2024-01-18 19:12:00,2024-01-18 19:12:00
431,1,33.711142958629615,83.28,1.78,5.62,334.66,159.2,61.0,2024-01-18 00:00:00,2024-01-18 00:00:00
432,1,28.035657442957277,56.37,1.85,5.65,728.97,128.23,49.0,2024-01-18 04:48:00,2024-01-18 04:48:00
433,1,31.274076259646474,66.88,2.01,6.64,400.26,163.44,68.0,2024-01-18 09:36:00,2024-01-18 09:36:00
434,1,32.626632069042174,33.47,1.8,6.06,684.03,137.22,39.0,2024-01-18 14:24:00,2024-01-18 14:24:00
435,1,33.08405008358071,34.08,2.34,5.57,414.67,153.24,78.0,2024-01-18 19:12:00,2024-01-18 19:12:00
436,1,32.4574767474766,34.55,2.07,5.87,330.71,102.51,72.0,2024-01-18 00:00:00,2024-01-18 00:00:00
437,1,34.862640784116415,81.28,2.32,6.61,731.24,164.91,42.0,2024-01-18 04:48:00,2024-01-18 04:48:00
438,1,30.180062969893385,43.9,1.5,6.01,470.07,186.06,67.0,2024-01-18 09:36:00,2024-01-18 09:36:00
439,1,31.880716998547687,43.01,2.24,6.73,453.46,172.96,71.0,2024-01-18 14:24:00,2024-01-18 14:24:00
440,1,34.54781066839285,59.85,1.64,5.78,402.52,116.87,41.0,2024-01-18 19:12:00,2024-01-18 19:12:00
441,1,33.03506893884385,74.51,1.84,6.29,460.91,74.98,85.0,2024-01-18 00:00:00,2024-01-18 00:00:00
442,1,32.43620621489979,67.18,2.28,6.08,430.62,104.63,37.0,2024-01-18 04:48:00,2024-01-18 04:48:00
443,1,32.65624208898102,40.72,1.78,6.26,624.59,118.14,39.0,2024-01-18 09:36:00,2024-01-18 09:36:00
444,1,33.89426634998777,55.25,1.62,6.71,514.45,95.37,51.0,2024-01-18 14:24:00,2024-01-18 14:24:00
445,1,34.76501581122833,74.05,2.15,5.88,470.96,139.53,71.0,2024-01-18 19:12:00,2024-01-18 19:12:00
446,1,29.90967880285326,71.37,1.51,5.53,425.46,162.27,86.0,2024-01-18 00:00:00,2024-01-18 00:00:00
447,1,32.838796219288845,65.88,2.26,6.91,342.94,54.42,22.0,2024-01-18 04:48:00,2024-01-18 04:48:00
